Webpage_id,Domain,Url,Tag,Crawled_at
51,www.fiercepharma.com,https://www.fiercepharma.com/pharma/merck-pd-1vegf-data-zai-lab-global-view-kailera-record-ipo,non-gambling,2026-04-26 12:05:13
52,www.fiercepharma.com,https://www.fiercepharma.com/pharma/samsung-biologics-continues-growth-beat-labor-union-rally-sets-strike-motion,non-gambling,2026-04-26 12:05:15
53,www.fiercepharma.com,https://www.fiercepharma.com/pharma/astellas-stem-cell-therapy-rethink-gsk-bullish-adc-plan-daiichi-otc-sale,non-gambling,2026-04-26 12:05:16
54,www.fiercepharma.com,https://www.fiercepharma.com/pharma/takeda-denali-split-merck-zhifei-revised-deal-shionogi-made-us-plan,non-gambling,2026-04-26 12:05:17
55,www.fiercepharma.com,https://www.fiercepharma.com/pharma/gardasil-demand-shortfall-merck-and-china-partner-zhifei-adjust-their-partnership,non-gambling,2026-04-26 12:05:19
56,www.fiercepharma.com,https://www.fiercepharma.com/marketing/neurogene-hires-new-cco-it-eyes-commercial-future-its-rett-gene-therapy,non-gambling,2026-04-26 12:05:20
57,www.fiercepharma.com,https://www.fiercepharma.com/pharma/roche-launch-another-elevidys-study-after-eu-rejection-duchenne-gene-therapy,non-gambling,2026-04-26 12:05:23
58,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/fda-extends-review-orca-bios-novel-cell-therapy-blood-cancers,non-gambling,2026-04-26 12:05:24
59,www.fiercepharma.com,https://www.fiercepharma.com/pharma/astrazeneca-build-cell-therapy-manufacturing-hub-rd-center-shanghai,non-gambling,2026-04-26 12:05:26
60,www.fiercepharma.com,https://www.fiercepharma.com/pharma/sarepta-ceo-doug-ingram-retire-after-decade-duchenne-breakthroughs-and-controversies,non-gambling,2026-04-26 12:05:28
61,www.fiercepharma.com,https://www.fiercepharma.com/pharma/vertex-taps-halozyme-and-its-recently-acquired-elektrofi-tech-15m-drug-delivery-deal,non-gambling,2026-04-26 12:05:29
62,www.fiercepharma.com,https://www.fiercepharma.com/person/fraiser-kansteiner-0,non-gambling,2026-04-26 12:05:31
63,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/ardenas-us-plant-buy-pays-cdmo-weathers-rough-geopolitical-waters,non-gambling,2026-04-26 12:05:32
64,www.fiercepharma.com,https://www.fiercepharma.com/pharma/gsk-offers-alteogen-285m-subq-jemperli-licensing-pact,non-gambling,2026-04-26 12:05:33
65,www.fiercepharma.com,https://www.fiercepharma.com/pharma/abbvie-drops-175m-arizona-drug-device-plant-amid-broader-us-investment-pledging-hire-200,non-gambling,2026-04-26 12:05:35
66,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/supernus-pauses-new-patient-starts-parkinsons-pump-onapgo-citing-higher-expected,non-gambling,2026-04-26 12:05:36
67,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/german-drug-delivery-pro-lts-grows-us-contract-manufacturing-footprint-renaissance,non-gambling,2026-04-26 12:05:37
68,www.fiercepharma.com,https://www.fiercepharma.com/pharma/analyst-turned-executive-andrew-baum-leaves-his-strategy-post-pfizer-reports,non-gambling,2026-04-26 12:05:39
69,www.fiercepharma.com,https://www.fiercepharma.com/person/zoey-becker,non-gambling,2026-04-26 12:05:41
70,www.fiercepharma.com,https://www.fiercepharma.com/ai-and-machine-learning/novartis-ceo-vas-narasimhan-joins-anthropic-board-pharmas-link-ai-deepens,non-gambling,2026-04-26 12:05:42
71,www.fiercepharma.com,https://www.fiercepharma.com/marketing/envision-hires-concertai-iqvia-alum-nick-jones-its-med-comms-president,non-gambling,2026-04-26 12:05:50
72,www.fiercepharma.com,https://www.fiercepharma.com/marketing/evotec-hires-exec-ai-experience-lead-rebooted-commercial-team,non-gambling,2026-04-26 12:05:51
73,www.fiercepharma.com,https://www.fiercepharma.com/marketing/insulet-hires-stryker-vet-reinstating-commercial-chief-role-c-suite-overhaul-continues,non-gambling,2026-04-26 12:05:59
74,www.fiercepharma.com,https://www.fiercepharma.com/pharma/moderna-ceo-stephane-bancel-2025-pay-hits-199m-cash-bonus-more-doubles,non-gambling,2026-04-26 12:06:08
75,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/pfizers-cost-cutting-push-reaches-ireland-again-it-plans-manufacturing-layoffs,non-gambling,2026-04-26 12:06:15
76,www.fiercepharma.com,https://www.fiercepharma.com/pharma/regeneron-unveil-latest-most-favored-nation-drug-pricing-deal-white-house,non-gambling,2026-04-26 12:06:31
77,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/evonik-pump-eu80m-slovakian-biotech-production-facility-add-50-jobs,non-gambling,2026-04-26 12:06:32
78,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/abbvie-establish-nc-production-base-14b-investment-create-730-plus-jobs,non-gambling,2026-04-26 12:06:33
79,www.fiercepharma.com,https://www.fiercepharma.com/pharma/amneal-scores-11b-buyout-biosimilars-specialist-kashiv-biosciences,non-gambling,2026-04-26 12:06:35
80,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/shionogi-nabs-initial-119m-barda-build-us-antibiotic-plant,non-gambling,2026-04-26 12:06:36
81,www.fiercepharma.com,https://www.fiercepharma.com/pharma/biontech-telegraphs-closure-singapore-mrna-facility-amid-efforts-align-capacity,non-gambling,2026-04-26 12:06:38
82,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/german-cdmo-adragos-buys-french-sterile-injectables-plant-sanofi,non-gambling,2026-04-26 12:06:40
83,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/hoviones-expansions-come-online-cdmo-meets-industrys-dual-supply-and-sourcing-zeal,non-gambling,2026-04-26 12:06:41
84,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/teva-recalls-more-half-million-bottles-blood-pressure-med-possible-carcinogens,non-gambling,2026-04-26 12:06:43
85,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/unichem-pharma-recalls-muscle-relaxant-mislabeled-arthritis-drug,non-gambling,2026-04-26 12:06:45
86,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/alembic-sun-and-glenmark-issue-recalls-due-presence-carcinogens-and-foreign-matter,non-gambling,2026-04-26 12:06:46
87,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/orient-pharma-avkare-recall-almost-80k-bottles-cholesterol-drug-due-impurities,non-gambling,2026-04-26 12:06:47
88,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/bankrupt-nostrum-labs-recalls-ulcer-drug-wake-shuttering-operations,non-gambling,2026-04-26 12:06:54
89,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/granules-recalls-33000-bottles-blood-pressure-med-failing-meet-dissolution-specs,non-gambling,2026-04-26 12:06:56
90,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/strides-recalls-almost-90000-bottles-childrens-liquid-pain-meds-due-contamination,non-gambling,2026-04-26 12:06:58
91,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/fda-scolds-cdmo-simtra-warning-letter-contamination-issues,non-gambling,2026-04-26 12:07:00
92,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/indian-api-maker-cdymax-hit-warning-letter-related-raw-material-testing,non-gambling,2026-04-26 12:07:02
93,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/finding-birds-lizards-and-cats-fda-says-oh-my-hetero-scathing-form-483,non-gambling,2026-04-26 12:07:04
94,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/suns-gujarat-facility-put-fda-import-alert-ongoing-contamination-issues,non-gambling,2026-04-26 12:07:05
95,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/api-maker-hikal-slammed-warning-letter-after-repeated-complaints-contamination,non-gambling,2026-04-26 12:07:06
96,www.fiercepharma.com,https://www.fiercepharma.com/marketing/genentech-wants-all-eyes-dme-it-taps-damon-wayans-humor-laden-campaign,non-gambling,2026-04-26 12:07:08
97,www.fiercepharma.com,https://www.fiercepharma.com/person/ben-adams-0,non-gambling,2026-04-26 12:07:09
98,www.fiercepharma.com,https://www.fiercepharma.com/marketing/patients-less-confident-ever-about-health-choices-survey,non-gambling,2026-04-26 12:07:10
99,www.fiercepharma.com,https://www.fiercepharma.com/special-reports/top-20-pharma-companies-2025-revenue,non-gambling,2026-04-26 12:07:12
100,www.fiercepharma.com,https://www.fiercepharma.com/special-reports/top-10-drugs-losing-us-exclusivity-2026,non-gambling,2026-04-26 12:07:13
101,www.fiercepharma.com,https://www.fiercepharma.com/marketing/top-10-most-anticipated-drug-launches-2026,non-gambling,2026-04-26 12:07:14
102,www.fiercepharma.com,https://www.fiercepharma.com/pharma/top-10-biopharma-ma-deals-2025,non-gambling,2026-04-26 12:07:15
103,www.fiercepharma.com,https://www.fiercepharma.com/pharma/2025-drug-approvals,non-gambling,2026-04-26 12:07:17
104,www.fiercepharma.com,https://www.fiercepharma.com/pharma/2025s-fiercest-women-life-sciences,non-gambling,2026-04-26 12:07:18
105,www.fiercepharma.com,https://www.fiercepharma.com/marketing/abbvie-steps-plate-official-pharma-sponsor-mlb,non-gambling,2026-04-26 12:07:19
106,www.fiercepharma.com,https://www.fiercepharma.com/person/andrea-park-0,non-gambling,2026-04-26 12:07:21
107,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/radiopharma-cdmo-nucleus-lays-out-plan-boost-manufacturing-will-increase-access,non-gambling,2026-04-26 12:07:27
108,www.fiercepharma.com,https://www.fiercepharma.com/special-reports/fierce-50-breakthroughs-category,non-gambling,2026-04-26 12:07:28
109,www.fiercepharma.com,https://www.fiercepharma.com/special-reports/fierce-50-patient-advocacy-category,non-gambling,2026-04-26 12:07:36
110,www.fiercepharma.com,https://www.fiercepharma.com/marketing/astrazeneca-and-american-cancer-society-continue-work-address-inequality-cancer-treatment,non-gambling,2026-04-26 12:07:37
111,www.fiercepharma.com,https://www.fiercepharma.com/marketing/beigene-wants-greater-blending-mental-health-cancer-care-new-survey-reveals-worrying-gaps,non-gambling,2026-04-26 12:07:38
112,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/usp-flags-hamstrung-starting-material-sourcing-latest-us-vulnerable-medicines-update,non-gambling,2026-04-26 12:07:40
113,www.fiercepharma.com,https://www.fiercepharma.com/pharma/after-lilly-az-pledges-novartis-commits-nearly-480m-boost-china-manufacturing-rd,non-gambling,2026-04-26 12:07:41
114,www.fiercepharma.com,https://www.fiercepharma.com/pharma/csls-hemgenix-manufacturing-related-temporary-global-stockout-sparking-treatment-delays,non-gambling,2026-04-26 12:07:42
115,www.fiercepharma.com,https://www.fiercepharma.com/marketing/mercks-new-ai-commercial-strategy-reimagining-engagement-hcps,non-gambling,2026-04-26 12:07:44
116,www.fiercepharma.com,https://www.fiercepharma.com/ai-and-machine-learning/merck-goes-google-ai-push-1b-enterprise-deal,non-gambling,2026-04-26 12:07:50
117,www.fiercepharma.com,https://www.fiercepharma.com/pharma/novo-taps-openai-deploy-ai-across-rd-manufacturing-and-corporate-functions,non-gambling,2026-04-26 12:07:51
118,www.fiercepharma.com,https://www.fiercepharma.com/keyword/regeneron-pharmaceuticals,non-gambling,2026-04-26 12:07:52
119,www.fiercepharma.com,https://www.fiercepharma.com/keyword/hearing-loss,non-gambling,2026-04-26 12:07:55
120,www.fiercepharma.com,https://www.fiercepharma.com/keyword/deafness,non-gambling,2026-04-26 12:07:57
121,www.fiercepharma.com,https://www.fiercepharma.com/pharma/italian-non-profit-fondazione-telethon-lands-fda-approval-first-gene-therapy-treat-rare,non-gambling,2026-04-26 12:07:58
122,www.fiercepharma.com,https://www.fiercepharma.com/keyword/commissioners-national-priority-voucher-cnpv,non-gambling,2026-04-26 12:08:05
123,www.fiercepharma.com,https://www.fiercepharma.com/keyword/drug-approval,non-gambling,2026-04-26 12:08:06
124,www.fiercepharma.com,https://www.fiercepharma.com/keyword/accelerated-approval,non-gambling,2026-04-26 12:08:08
125,www.fiercepharma.com,https://www.fiercepharma.com/keyword/eli-lilly,non-gambling,2026-04-26 12:08:09
126,www.fiercepharma.com,https://www.fiercepharma.com/keyword/foundayo,non-gambling,2026-04-26 12:08:11
127,www.fiercepharma.com,https://www.fiercepharma.com/keyword/novo-nordisk,non-gambling,2026-04-26 12:08:12
128,www.fiercepharma.com,https://www.fiercepharma.com/keyword/wegovy,non-gambling,2026-04-26 12:08:13
129,www.fiercepharma.com,https://www.fiercepharma.com/keyword/glp-1,non-gambling,2026-04-26 12:08:20
130,www.fiercepharma.com,https://www.fiercepharma.com/keyword/obesity-drugs,non-gambling,2026-04-26 12:08:27
131,www.fiercepharma.com,https://www.fiercepharma.com/keyword/weight-loss,non-gambling,2026-04-26 12:08:33
132,www.fiercepharma.com,https://www.fiercepharma.com/keyword/oral-drug-delivery,non-gambling,2026-04-26 12:08:35
133,www.fiercepharma.com,https://www.fiercepharma.com/keyword/semaglutide,non-gambling,2026-04-26 12:08:37
134,www.fiercepharma.com,https://www.fiercepharma.com/launches,non-gambling,2026-04-26 12:08:39
135,www.fiercepharma.com,https://www.fiercepharma.com/keyword/roche,non-gambling,2026-04-26 12:08:40
136,www.fiercepharma.com,https://www.fiercepharma.com/keyword/earnings,non-gambling,2026-04-26 12:08:41
137,www.fiercepharma.com,https://www.fiercepharma.com/keyword/vabysmo,non-gambling,2026-04-26 12:08:43
138,www.fiercepharma.com,https://www.fiercepharma.com/keyword/ocrevus,non-gambling,2026-04-26 12:08:50
139,www.fiercepharma.com,https://www.fiercepharma.com/pharma/roche-eyes-busy-2026-vabysmo-undershoots-targets-tecentriq-fails-early-lung-cancer-study,non-gambling,2026-04-26 12:08:55
140,www.fiercepharma.com,https://www.fiercepharma.com/pharma/sanofi-and-sobis-altuviiio-nabs-approval-poised-rival-roche-hemophilia-market,non-gambling,2026-04-26 12:09:01
141,www.fiercepharma.com,https://www.fiercepharma.com/pharma/roches-12-year-old-oncology-blockbuster-gazyva-snares-fda-nod-pivot-lupus-nephritis,non-gambling,2026-04-26 12:09:08
142,www.fiercepharma.com,https://www.fiercepharma.com/pharma/astrazeneca-fixed-duration-calquence-combo-wins-fda-nod-amid-mounting-cll-rivalry-beone,non-gambling,2026-04-26 12:09:19
143,www.fiercepharma.com,https://www.fiercepharma.com/keyword/teresa-graham,non-gambling,2026-04-26 12:09:26
144,www.fiercepharma.com,https://www.fiercepharma.com/keyword/hemlibra,non-gambling,2026-04-26 12:09:28
145,www.fiercepharma.com,https://www.fiercepharma.com/keyword/gazyva,non-gambling,2026-04-26 12:09:35
146,www.fiercepharma.com,https://www.fiercepharma.com/keyword/xofluza,non-gambling,2026-04-26 12:09:41
147,www.fiercepharma.com,https://www.fiercepharma.com/financials,non-gambling,2026-04-26 12:09:43
148,www.fiercepharma.com,https://www.fiercepharma.com/keyword/fda,non-gambling,2026-04-26 12:09:44
149,www.fiercepharma.com,https://www.fiercepharma.com/keyword/complete-response-letter,non-gambling,2026-04-26 12:09:45
150,www.fiercepharma.com,https://www.fiercepharma.com/keyword/botox,non-gambling,2026-04-26 12:09:47
151,www.fiercepharma.com,https://www.fiercepharma.com/keyword/abbvie,non-gambling,2026-04-26 12:09:48
152,www.fiercepharma.com,https://www.fiercepharma.com/pharma/abbvie-mounts-fresh-ira-legal-challenge-over-botoxs-inclusion-latest-drug-pricing,non-gambling,2026-04-26 12:09:50
153,www.fiercepharma.com,https://www.fiercepharma.com/pharma/citizen-petition-behalf-unnamed-pharma-calls-fda-tighten-its-crl-disclosure-practices,non-gambling,2026-04-26 12:09:51
154,www.fiercepharma.com,https://www.fiercepharma.com/keyword/european-medicines-agency,non-gambling,2026-04-26 12:09:52
155,www.fiercepharma.com,https://www.fiercepharma.com/keyword/chmp-recommendation,non-gambling,2026-04-26 12:09:54
156,www.fiercepharma.com,https://www.fiercepharma.com/keyword/sanofi,non-gambling,2026-04-26 12:09:55
157,www.fiercepharma.com,https://www.fiercepharma.com/keyword/novartis,non-gambling,2026-04-26 12:09:56
158,www.fiercepharma.com,https://www.fiercepharma.com/pharma/novartis-scores-fda-approval-new-version-sma-gene-therapy-prices-259m,non-gambling,2026-04-26 12:10:03
159,www.fiercepharma.com,https://www.fiercepharma.com/pharma/novartis-slaps-2m-plus-pricetag-newly-approved-gene-therapy-zolgensma,non-gambling,2026-04-26 12:10:04
160,www.fiercepharma.com,https://www.fiercepharma.com/pharma/after-chmp-nod-moderna-ceo-applauds-eus-rigorous-scientific-review,non-gambling,2026-04-26 12:10:11
161,www.fiercepharma.com,https://www.fiercepharma.com/pharma/arrowhead-strikes-true-1st-fda-approval-genetic-disorder-drug-ionis-competition-looms,non-gambling,2026-04-26 12:10:19
162,www.fiercepharma.com,https://www.fiercepharma.com/pharma/novartis-prostate-cancer-drug-pluvicto-wins-key-fda-nod-toward-5b-plus-sales-target,non-gambling,2026-04-26 12:10:23
163,www.fiercepharma.com,https://www.fiercepharma.com/pharma/soleno-breaks-through-fda-nod-prader-willi-syndrome-treatment-vykat-xr,non-gambling,2026-04-26 12:10:30
164,www.fiercepharma.com,https://www.fiercepharma.com/keyword/pluvicto,non-gambling,2026-04-26 12:10:31
165,www.fiercepharma.com,https://www.fiercepharma.com/keyword/arrowhead-pharmaceuticals,non-gambling,2026-04-26 12:10:38
166,www.fiercepharma.com,https://www.fiercepharma.com/keyword/daiichi-sankyo,non-gambling,2026-04-26 12:10:40
167,www.fiercepharma.com,https://www.fiercepharma.com/keyword/antibody-drug-conjugates,non-gambling,2026-04-26 12:10:41
168,www.fiercepharma.com,https://www.fiercepharma.com/keyword/drug-supply-plan,non-gambling,2026-04-26 12:10:42
169,www.fiercepharma.com,https://www.fiercepharma.com/pharma/trump-slaps-100-duties-imported-drugs-there-are-plenty-exceptions,non-gambling,2026-04-26 12:10:43
170,www.fiercepharma.com,https://www.fiercepharma.com/manufacturing/daiichi-sankyo-tallies-19b-enhertu-manufacturing-investments-across-globe-report,non-gambling,2026-04-26 12:10:45
171,www.fiercepharma.com,https://www.fiercepharma.com/pharma/daiichi-sankyo-navigates-complexity-success-enhertu-datroway-push-market-dominance,non-gambling,2026-04-26 12:10:48
172,www.fiercepharma.com,https://www.fiercepharma.com/pharma/daiichis-lung-cancer-adc-rejected-fda-blow-first-project-under-merck-partnership,non-gambling,2026-04-26 12:10:49
173,www.fiercepharma.com,https://www.fiercepharma.com/keyword/drug-manufacturing,non-gambling,2026-04-26 12:10:51
174,www.fiercepharma.com,https://www.fiercepharma.com/person/nick-paul-taylor,non-gambling,2026-04-26 12:10:53
175,www.fiercepharma.com,https://www.fiercepharma.com/keyword/travere-therapeutics,non-gambling,2026-04-26 12:10:55
176,www.fiercepharma.com,https://www.fiercepharma.com/keyword/filspari,non-gambling,2026-04-26 12:10:56
177,www.fiercepharma.com,https://www.fiercepharma.com/keyword/drug-launch,non-gambling,2026-04-26 12:10:58
178,www.fiercepharma.com,https://www.fiercepharma.com/keyword/kidney-disease,non-gambling,2026-04-26 12:10:59
179,www.fiercepharma.com,https://www.fiercepharma.com/pharma/ashes-trial-setback-travere-filspari-first-fda-approval-fsgs-treatment,non-gambling,2026-04-26 12:11:14
180,www.fiercepharma.com,https://www.fiercepharma.com/person/ayla-ellison,non-gambling,2026-04-26 12:11:22
181,www.fiercepharma.com,https://www.fiercepharma.com/keyword/top-line,non-gambling,2026-04-26 12:11:28
182,www.fiercepharma.com,https://www.fiercepharma.com/keyword/united-kingdom,non-gambling,2026-04-26 12:11:29
183,www.fiercepharma.com,https://www.fiercepharma.com/keyword/drug-prices,non-gambling,2026-04-26 12:11:31
184,www.fiercepharma.com,https://www.fiercepharma.com/keyword/tariffs,non-gambling,2026-04-26 12:11:39
185,www.fiercepharma.com,https://www.fiercepharma.com/pharma/uk-government-signs-us-uk-pharma-deal-ensuring-0-drug-tariffs-britain-looks-re-attract,non-gambling,2026-04-26 12:11:40
186,www.fiercepharma.com,https://www.fiercepharma.com/pharma/astrazenecas-soriot-considering-move-stock-listing-us-times,non-gambling,2026-04-26 12:11:42
187,www.fiercepharma.com,https://www.fiercepharma.com/keyword/podcast,non-gambling,2026-04-26 12:11:43
188,www.fiercepharma.com,https://www.fiercepharma.com/keyword/pfizer,non-gambling,2026-04-26 12:11:44
189,www.fiercepharma.com,https://www.fiercepharma.com/keyword/awareness-campaigns,non-gambling,2026-04-26 12:11:46
190,www.fiercepharma.com,https://www.fiercepharma.com/keyword/ispottv,non-gambling,2026-04-26 12:11:47
191,www.fiercepharma.com,https://www.fiercepharma.com/keyword/tv-ads,non-gambling,2026-04-26 12:11:49
192,www.fiercepharma.com,https://www.fiercepharma.com/marketing/pfizer-channels-al-pacino-spirited-world-cancer-day-ad,non-gambling,2026-04-26 12:11:56
193,www.fiercepharma.com,https://www.fiercepharma.com/marketing/nfl-star-travis-kelce-teams-pfizer-run-new-educational-covid-vaccine-shot-campaign,non-gambling,2026-04-26 12:11:58
194,www.fiercepharma.com,https://www.fiercepharma.com/marketing/pfizer-recruits-former-angel-latest-mission-against-cancer,non-gambling,2026-04-26 12:11:59
195,www.fiercepharma.com,https://www.fiercepharma.com/keyword/instagram,non-gambling,2026-04-26 12:12:00
196,www.fiercepharma.com,https://www.fiercepharma.com/rss/xml,non-gambling,2026-04-26 12:12:02
197,www.fiercepharma.com,https://www.fiercepharma.com/rss/healthcare/xml,non-gambling,2026-04-26 12:12:03
198,www.fiercepharma.com,https://www.fiercepharma.com/rss/animal-health/xml,non-gambling,2026-04-26 12:12:04
